15.336	0.202
15.351	0.012
15.461	0.065
15.486	0.056
15.605	1.132
15.673	2.367
15.729	0.03
15.735	0.06
15.791	0.013
15.828	0.079
15.851	0.127
15.902	0.012
15.934	0.113
15.957	0.01
15.997	0.472
16.057	0.216
16.062	0.047
16.135	0.336
16.149	0.047
16.215	0.038
16.223	0.018
16.241	0.01
16.244	0.014
16.558	0.079
16.583	0.01
16.671	0.614
16.696	0.014
16.725	1.652
16.731	0.394
16.744	0.021
16.746	0.3
16.751	0.017
16.751	1.435
16.768	0.097
16.833	5.292
16.855	1.103
16.855	1.196
16.903	0.013
16.957	0.078
16.961	0.954
16.987	0.052
17.068	0.179
17.083	0.223
17.113	0.067
17.155	0.459
17.184	0.01
17.288	0.127
17.291	0.046
17.337	0.044
17.346	0.078
17.355	0.048
17.369	0.313
17.423	1.251
17.446	0.092
17.504	0.096
17.515	0.109
17.618	0.02
17.629	0.127
17.694	0.029
17.694	0.042
17.735	0.531
17.773	8.782
17.776	0.048
17.776	0.497
17.88	0.038
17.998	0.043
18.045	0.118
18.072	1.01
18.168	0.013
18.219	0.311
18.228	0.319
18.247	0.052
18.39	0.055
18.461	0.029
18.483	0.035
18.61	0.046
18.665	0.014
18.783	0.029
18.83	0.232
18.879	0.043
18.975	0.632
19.017	0.02
19.021	0.077
19.071	0.753
19.079	0.026
19.2	0.017
19.271	0.051
19.451	0.347
19.475	0.086
19.493	0.02
19.521	0.701
19.537	0.078
19.565	0.03
19.712	5.218
19.722	0.043
19.811	0.568
19.821	0.069
19.886	0.014
19.985	0.624
20.03	0.07
20.057	0.051
20.227	0.053
20.301	0.021
20.331	0.114
20.358	0.05
20.359	0.067
20.378	2.066
20.382	0.107
20.59	0.653
20.668	0.757
20.701	0.077
20.743	0.02
20.76	1.723
20.819	0.04
20.832	0.043
20.863	0.046
20.902	0.098
20.957	0.056
20.966	0.024
20.969	0.145
20.991	0.268
21.019	0.209
21.148	0.137
21.446	0.473
21.454	2.808
21.571	0.02
21.718	0.017
21.726	0.048
21.74	0.078
21.786	0.059
21.815	0.061
21.9	0.05
21.933	0.03
22.2	4.383
22.204	0.311
22.24	0.011
22.256	0.091
22.263	2.444
22.275	0.066
22.307	0.011
22.387	0.09
22.405	0.011
22.486	0.152
22.748	0.088
22.76	0.027
23.005	16.816
23.202	1.167
23.306	0.064
23.338	0.024
23.413	0.501
23.414	0.526
23.582	0.449
23.696	0.38
23.8	0.348
23.963	0.244
24.117	0.101
24.29	0.082
24.305	0.01
24.436	0.028
24.485	0.039
24.626	0.014
24.629	0.014
24.693	0.036
24.73	0.024
24.778	0.494
24.81	0.076
24.861	0.064
25.002	0.381
25.045	0.023
25.06	0.068
25.098	0.196
25.32	1.555
25.425	0.053
25.7	0.053
25.981	0.047
25.997	0.057
26.181	0.02
26.198	0.311
26.286	0.217
26.335	0.025
26.793	0.563
27.12	0.114
27.157	4.249
27.24	0.148
27.339	0.058
27.396	0.028
27.397	0.217
27.521	0.022
27.618	0.072
27.625	0.018
27.629	0.174
28.111	0.087
28.458	0.071
28.47	1.312
28.519	0.016
29.035	0.027
29.057	0.028
29.73	0.13
29.762	0.041
30.487	0.049
30.719	0.012
30.979	0.054
31.948	0.848
31.96	0.046
32.339	0.06
45.91	0.138
